Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2009,LAG,LA,Israel,Sesay,F,"$102,083 ","$70,000 "
2009,CHI,CHI,Chris,Rolfe,F,"$100,250 ","$95,550 "
2009,SJ,SJ,Jason,Hernandez,D,"$100,000 ","$100,000 "
2009,HOU,HOU,Felix,Garcia,F,"$99,000 ","$65,000 "
2009,CHV,CHV,Ante,Jazic,D,"$98,500 ","$90,000 "
2009,CHV,CHV,Paulo,Nagamura,M,"$98,398 ","$98,398 "
2009,HOU,HOU,Danny,Cruz,M,"$98,000 ","$55,000 "
2009,LAG,LA,Chris,Birchall,M,"$97,125 ","$84,000 "
2009,CHI,CHI,Baggio,Husidic,M,"$97,000 ","$55,000 "
2009,LAG,LA,Tristan,Bowen,F,"$96,364 ","$65,000 "
2009,CHI,CHI,C.J.,Brown,D,"$96,000 ","$91,200 "
2009,CHV,CHV,Eduardo,Lillingston,F,"$96,000 ","$96,000 "
2009,CLB,CLB,Robbie,Rogers,M-F,"$92,500 ","$92,500 "
2009,CLB,CLB,Emilio,Renteria,F,"$91,875 ","$90,000 "
2009,RBNY,NY,Macoumba,Kandji,F,"$90,988 ","$70,000 "
2009,FCD,DAL,Bruno,Guarda,M,"$90,500 ","$70,000 "
2009,CHV,CHV,Jonathan,Bornstein,D,"$90,000 ","$90,000 "
2009,CHV,CHV,Mariano,Trujillo,M,"$90,000 ","$90,000 "
2009,COL,COL,Colin,Clark,M,"$90,000 ","$85,000 "
2009,DC,DC,Danny,Szetela,M,"$90,000 ","$90,000 "
2009,RBNY,NY,Carlos,Mendes,D,"$88,125 ","$85,000 "
2009,SJ,SJ,Cornell,Glen,F,"$87,895 ","$73,020 "
2009,CHV,CHV,Maykel,Galindo,F,"$87,725 ","$87,725 "
2009,SJ,SJ,Simon,Elliot,M,"$87,315 ","$80,640 "
2009,SJ,SJ,Chris,Leitch,D,"$87,000 ","$87,000 "
2009,LAG,LA,Tony,Sanneh,D,"$85,250 ","$84,000 "
2009,CHV,CHV,Maicon,Santos,F,"$84,000 ","$84,000 "
2009,RSL,RSL,Andy,Williams,M,"$84,000 ","$84,000 "
2009,TFC,TFC,Sam,Cronin,M,"$84,000 ","$36,000 "
2009,RSL,RSL,Ned,Grabavoy,M,"$83,600 ","$83,600 "
2009,KC,KC,Michael,Harrington,M-D,"$82,060 ","$64,560 "
2009,SJ,SJ,Ramon,Sanchez,M,"$82,050 ","$72,000 "
2009,LAG,LA,Jovan,Kirovski,F,"$80,000 ","$80,000 "
2009,RBNY,NY,Mike,Petke,D,"$80,000 ","$80,000 "
2009,RBNY,NY,John,Wolyniec,F,"$80,000 ","$80,000 "
2009,LAG,LA,Alan,Gordon,F,"$79,754 ","$79,754 "
2009,LAG,LA,Stefani,Miglioranzi,M,"$79,500 ","$70,000 "
2009,CHV,CHV,Kevin,Harmse,D-M,"$79,200 ","$79,200 "
2009,HOU,HOU,Craig,Waibel,D,"$77,009 ","$77,009 "
2009,CLB,CLB,William,Hesmer,GK,"$77,000 ","$77,000 "
2009,LAG,LA,Sean,Franklin,D,"$76,850 ","$64,350 "
2009,DC,DC,Ange,N'Silu,F,"$76,254 ","$65,004 "
2009,FCD,DAL,Bryan,Leyva,M,"$75,833 ","$45,000 "
2009,CHI,CHI,Brandon,Prideaux,D,"$75,600 ","$75,600 "
2009,CHV,CHV,Claudio,Suarez,D,"$75,000 ","$75,000 "
2009,KC,KC,Santiago,Hirsig,M,"$75,000 ","$75,000 "
2009,COL,COL,Omar,Cummings,F,"$73,750 ","$65,000 "
2009,HOU,HOU,Cam,Weaver,F,"$73,230 ","$64,980 "
2009,SEA,SEA,James,Riley,D,"$72,625 ","$69,000 "
2009,RSL,RSL,Robert,Findley,F,"$72,560 ","$60,060 "
2009,COL,COL,Nick,LaBrocca,M,"$72,500 ","$70,000 "
2009,DC,DC,Santino,Quaranta,M-F,"$72,500 ","$70,000 "
2009,LAG,LA,Mike,Magee,F,"$72,500 ","$70,000 "
2009,SEA,SEA,Patrick,Ianni,D,"$72,000 ","$72,000 "
2009,CHI,CHI,Calen,Carr,F,"$70,910 ","$58,410 "
2009,RSL,RSL,Yura,Movsisyan,F,"$70,583 ","$60,583 "
2009,FCD,DAL,Marvin,Chavez,M,"$70,000 ","$60,000 "
2009,SJ,SJ,Ryan,Johnson,M,"$70,000 ","$70,000 "
2009,RSL,RSL,Pablo,Campos,F,"$69,847 ","$65,000 "
2009,FCD,DAL,Dax,McCarty,M,"$68,105 ","$55,605 "
2009,DC,DC,Chris,Pontius,M-F,"$66,000 ","$36,000 "
2009,FCD,DAL,Atiba,Harris,M-F,"$65,700 ","$62,700 "
2009,CLB,CLB,Jason,Garey,F,"$65,438 ","$52,938 "
2009,KC,KC,Kei,Kamara,F,"$65,385 ","$55,385 "
2009,SEA,SEA,Osvaldo,Alonso,M,"$65,000 ","$65,000 "
2009,CHI,CHI,John,Thorrington,M,"$64,875 ","$63,000 "
2009,RSL,RSL,Will,Johnson,F,"$64,771 ","$51,200 "
2009,CHI,CHI,Gonzalo,Segares,D,"$64,020 ","$61,520 "
2009,DC,DC,Avery,John,D,"$63,625 ","$60,000 "
2009,HOU,HOU,Abe,Thompson,F,"$63,625 ","$60,000 "
2009,FCD,DAL,Blake,Wagner,D,"$63,430 ","$50,930 "
2009,CLB,CLB,Andy,Iro,D,"$62,600 ","$45,100 "
2009,DC,DC,Marc,Burch,D,"$62,500 ","$60,000 "
2009,COL,COL,Preston,Burpo,GK,"$57,872 ","$57,872 "
2009,FCD,DAL,Heath,Pearce,D,"$57,500 ","$48,000 "
2009,COL,COL,Rob,Valentino,D,"$57,100 ","$39,600 "
2009,DC,DC,David,Habarugira,D,"$55,500 ","$48,000 "
2009,HOU,HOU,Andre,Hainault,D,"$55,125 ","$42,000 "
2009,CHV,CHV,Zach,Thornton,GK,"$55,000 ","$52,500 "
2009,COL,COL,Scott,Palguta,D,"$55,000 ","$55,000 "
2009,SEA,SEA,Taylor,Graham,D,"$55,000 ","$55,000 "
2009,KC,KC,Herculez,Gomez,M-F,"$54,408 ","$54,408 "
2009,HOU,HOU,Tally,Hall,GK,"$54,375 ","$45,000 "
2009,COL,COL,Kosuke,Kimura,D,"$52,500 ","$52,500 "
2009,DC,DC,Devon,McTavish,D-M,"$52,500 ","$50,000 "
2009,RBNY,NY,Andrew,Boyens,D,"$52,050 ","$49,550 "
2009,COL,COL,Jordan,Harvey,D,"$51,250 ","$50,000 "
2009,SJ,SJ,Aaron,Pitchkolan,D,"$51,250 ","$50,000 "
2009,DC,DC,Julius,James,D,"$51,100 ","$42,350 "
2009,SJ,SJ,Antonio,Ribeiro,M,"$51,000 ","$51,000 "
2009,NE,NE,Emmanuel,Osei,D,"$50,625 ","$45,000 "
2009,FCD,DAL,Kyle,Davies,D,"$50,004 ","$50,004 "
2009,CHV,CHV,Dan,Kennedy,GK,"$50,000 ","$50,000 "
2009,TFC,TFC,Brian,Edwards,GK,"$48,350 ","$39,600 "
2009,CLB,CLB,Adam,Moffat,M,"$48,000 ","$48,000 "
2009,SEA,SEA,Leonardo,Gonzalez,D,"$48,000 ","$48,000 "
2009,CLB,CLB,Jed,Zayner,D,"$47,430 ","$39,930 "
2009,KC,KC,Matt,Besler,D,"$47,250 ","$36,000 "
2009,CHI,CHI,Dasan,Robinson,D,"$46,856 ","$46,856 "
2009,SEA,SEA,Chris,Eylander,GK,"$45,500 ","$45,500 "
2009,CHV,CHV,Michael,Lahoud,M,"$45,375 ","$36,000 "
2009,CHI,CHI,Tim,Ward,D,"$45,000 ","$45,000 "
2009,SEA,SEA,Brad,Evans,M,"$44,550 ","$44,550 "
2009,LAG,LA,Josh,Saunders,GK,"$44,474 ","$41,340 "
2009,NE,NE,Stephane,Ombiogno,F,"$43,777 ","$35,652 "
2009,FCD,DAL,Daniel,Hernandez,M-D,"$42,852 ","$35,352 "
2009,CLB,CLB,Duncan,Oughton,D,"$42,492 ","$42,492 "
2009,CHV,CHV,Jon,Conway,GK,"$42,125 ","$36,000 "
2009,CHI,CHI,Marco,Pappa,M,"$42,000 ","$42,000 "
2009,COL,COL,Facundo,Diz,F,"$42,000 ","$42,000 "
2009,DC,DC,Josh,Wicks,GK,"$42,000 ","$42,000 "
2009,RSL,RSL,Fabian,Espindola,F,"$42,000 ","$42,000 "
2009,TFC,TFC,Emmanuel,Gomez,D,"$41,300 ","$35,700 "
2009,TFC,TFC,Amadou,Sayang,D,"$40,564 ","$34,008 "
2009,SEA,SEA,Roger,Levesque,F,"$40,008 ","$40,008 "
2009,SEA,SEA,Zach,Scott,D,"$40,008 ","$40,008 "
2009,FCD,DAL,Steven,Purdy,D,"$40,000 ","$40,000 "
2009,LAG,LA,Leonard,Griffin,D,"$39,500 ","$37,000 "
2009,SEA,SEA,Terry,Boss,GK,"$38,500 ","$36,000 "
2009,SJ,SJ,Andrew,Weber,GK,"$37,500 ","$37,500 "
2009,SEA,SEA,John Kennedy,Hurtado,D,"$37,000 ","$36,000 "
2009,CLB,CLB,Steven,Lenhart,F,"$36,333 ","$34,000 "
2009,SJ,SJ,Shea,Salinas,M,"$36,300 ","$36,300 "
2009,CHV,CHV,Yamith,Cuesta,D,"$36,000 ","$36,000 "
2009,CHV,CHV,Jesus Andres,Padilla,F,"$36,000 ","$36,000 "
2009,FCD,DAL,Jair,Benitez,D,"$36,000 ","$36,000 "
2009,LAG,LA,AJ,DeLaGarza,D,"$36,000 ","$36,000 "
2009,LAG,LA,Julian,Valentin,D,"$36,000 ","$36,000 "
2009,RBNY,NY,Walter Ariel,Garcia,D,"$36,000 ","$36,000 "
2009,RBNY,NY,Ernst,Oebster,M,"$36,000 ","$36,000 "
2009,RSL,RSL,Nelson,Gonzalez,M-F,"$36,000 ","$36,000 "
2009,SJ,SJ,Andre,Luiz Moreira,M,"$36,000 ","$36,000 "
2009,TFC,TFC,Lesly,Fellinga,D,"$36,000 ","$36,000 "
2009,HOU,HOU,Stuart,Holden,M,"$34,729 ","$34,729 "
2009,CLB,CLB,Andy,Gruenebaum,GK,"$34,650 ","$34,650 "
2009,COL,COL,Greg,Dalby,M,"$34,650 ","$34,650 "
2009,FCD,DAL,Ray,Burse,GK,"$34,650 ","$34,650 "
2009,DC,DC,Thabiso,Khumalo,M-F,"$34,650 ","$34,650 "
2009,DC,DC,Lawson,Vaughn,D,"$34,650 ","$34,650 "
2009,HOU,HOU,Corey,Ashe,M,"$34,650 ","$34,650 "
2009,HOU,HOU,Geoff,Cameron,M,"$34,650 ","$34,650 "
2009,HOU,HOU,Dominic,Oduro,F,"$34,650 ","$34,650 "
2009,KC,KC,Adam,Cristman,F,"$34,650 ","$34,650 "
2009,KC,KC,Aaron,Hohlbein,D,"$34,650 ","$34,650 "
2009,KC,KC,Eric,Kronberg,GK,"$34,650 ","$34,650 "
2009,KC,KC,Kurt,Morsink,M,"$34,650 ","$34,650 "
2009,NE,NE,Mkhokheli,Dube,F,"$34,650 ","$34,650 "
2009,NE,NE,Jeff,Larentowicz,M,"$34,650 ","$34,650 "
2009,NE,NE,Abdoulie,Mansally,F-M,"$34,650 ","$34,650 "
2009,NE,NE,Sainey,Nyassi,M,"$34,650 ","$34,650 "
2009,NE,NE,Pat,Phelan,M,"$34,650 ","$34,650 "
2009,NE,NE,Wells,Thompson,M,"$34,650 ","$34,650 "
2009,RBNY,NY,Sinisa,Ubiparipovic,M,"$34,650 ","$34,650 "
2009,SEA,SEA,Tyson,Wahl,D,"$34,650 ","$34,650 "
2009,SJ,SJ,Chris,Wondolowski,M,"$34,650 ","$34,650 "
2009,CHI,CHI,Stefan,Dimitrov,F,"$34,008 ","$34,008 "
2009,CLB,CLB,Eric,Brunner,D,"$34,008 ","$34,008 "
2009,COL,COL,Ty,Harden,D,"$34,008 ","$34,008 "
2009,FCD,DAL,George,John,D,"$34,008 ","$34,008 "
2009,KC,KC,Rauwshan,McKenzie,D,"$34,008 ","$34,008 "
2009,KC,KC,Graham,Zusi,F-M,"$34,008 ","$34,008 "
2009,NE,NE,Darrius,Barnes,D,"$34,008 ","$34,008 "
2009,CHI,CHI,Michael,Banner,D,"$34,000 ","$34,000 "
2009,CHI,CHI,Andrew,Dykstra,GK,"$34,000 ","$34,000 "
2009,CHI,CHI,Dave,Myrie,D,"$34,000 ","$34,000 "
2009,CHI,CHI,Daniel,Woolard,D,"$34,000 ","$34,000 "
2009,CHV,CHV,Jorge,Flores,F,"$34,000 ","$34,000 "
2009,CLB,CLB,Stanley,Nyazamba,F,"$34,000 ","$34,000 "
2009,CLB,CLB,Kenny,Schoeni,GK,"$34,000 ","$34,000 "
2009,DC,DC,Andrew,Jacobson,M,"$34,000 ","$34,000 "
2009,DC,DC,Greg,Janicki,D,"$34,000 ","$34,000 "
2009,HOU,HOU,Michael,Chabala,M,"$34,000 ","$34,000 "
2009,KC,KC,Michael,Kraus,M-F,"$34,000 ","$34,000 "
2009,KC,KC,Jonathan,Leathers,D,"$34,000 ","$34,000 "
2009,KC,KC,Kevin,Souter,M,"$34,000 ","$34,000 "
2009,KC,KC,Lance,Watson,M,"$34,000 ","$34,000 "
2009,LAG,LA,Bryan,Jordan,F,"$34,000 ","$34,000 "
2009,NE,NE,Brad,Knighton,GK,"$34,000 ","$34,000 "
2009,NE,NE,Chris,Tierney,D-M,"$34,000 ","$34,000 "
2009,NE,NE,Michael,Videira,M,"$34,000 ","$34,000 "
2009,RBNY,NY,Daniel,Cepero,GK,"$34,000 ","$34,000 "
2009,RBNY,NY,Luke,Sassano,M-D,"$34,000 ","$34,000 "
2009,RSL,RSL,Jean,Alexandre,M,"$34,000 ","$34,000 "
2009,RSL,RSL,David,Horst,D,"$34,000 ","$34,000 "
2009,RSL,RSL,Kyle,Reynish,GK,"$34,000 ","$34,000 "
2009,SEA,SEA,Stephen,King,M,"$34,000 ","$34,000 "
2009,SJ,SJ,Quincy,Amarikwa,F,"$34,000 ","$34,000 "
2009,SJ,SJ,Bobby,Burling,D,"$34,000 ","$34,000 "
2009,TFC,TFC,Nana,Attakora-Gyan,D,"$34,000 ","$34,000 "
2009,DC,DC,Bill,Hamid,GK,"$26,767 ","$20,100 "
2009,CHI,CHI,Peter,Lowry,F-M,"$20,100 ","$20,100 "
2009,CHI,CHI,Austin,Washington,D,"$20,100 ","$20,100 "
2009,CHV,CHV,Justin,Braun,F,"$20,100 ","$20,100 "
2009,CHV,CHV,Chukwudi,Chijindu,M,"$20,100 ","$20,100 "
2009,CHV,CHV,Gerson,Mayen,M,"$20,100 ","$20,100 "
2009,CHV,CHV,Lance,Parker,GK,"$20,100 ","$20,100 "
2009,CHV,CHV,Cesar,Zamora,M,"$20,100 ","$20,100 "
2009,CLB,CLB,Kevin,Burns,M,"$20,100 ","$20,100 "
2009,CLB,CLB,Cory,Elenio,M,"$20,100 ","$20,100 "
2009,CLB,CLB,Alex,Grendi,M,"$20,100 ","$20,100 "
2009,COL,COL,Steward,Ceus,GK,"$20,100 ","$20,100 "
2009,COL,COL,Michael,Holody,D,"$20,100 ","$20,100 "
2009,COL,COL,Ross,Schunk,F,"$20,100 ","$20,100 "
2009,DC,DC,Brandon,Barklage,M-F,"$20,100 ","$20,100 "
2009,DC,DC,John,DiRaimondo,M,"$20,100 ","$20,100 "
2009,DC,DC,Milos,Kocic,GK,"$20,100 ","$20,100 "
2009,HOU,HOU,Tyler,Deric,GK,"$20,100 ","$20,100 "
2009,HOU,HOU,John-Michael,Hayden,M,"$20,100 ","$20,100 "
2009,HOU,HOU,Erik,Ustruck,F,"$20,100 ","$20,100 "
2009,KC,KC,Matt,Marquess,D,"$20,100 ","$20,100 "
2009,KC,KC,Boris,Pardo,GK,"$20,100 ","$20,100 "
2009,LAG,LA,Yohance,Marshall,D,"$20,100 ","$20,100 "
2009,LAG,LA,Kyle,Patterson,M,"$20,100 ","$20,100 "
2009,NE,NE,Robert,Shuttleworth,GK,"$20,100 ","$20,100 "
2009,RBNY,NY,Danleigh,Borman,D-M,"$20,100 ","$20,100 "
2009,RBNY,NY,Giorgi,Chirgadze,F,"$20,100 ","$20,100 "
2009,RBNY,NY,Matthew,M'Buta,M,"$20,100 ","$20,100 "
2009,RBNY,NY,Nick,Zimmerman,D,"$20,100 ","$20,100 "
2009,RSL,RSL,Raphael,Cox,D,"$20,100 ","$20,100 "
2009,RSL,RSL,Tino,Nunez,M,"$20,100 ","$20,100 "
2009,SEA,SEA,Evan,Brown,D,"$20,100 ","$20,100 "
2009,SEA,SEA,Michael,Fucito,M,"$20,100 ","$20,100 "
2009,SEA,SEA,Sanna,Nyassi,M,"$20,100 ","$20,100 "
2009,SJ,SJ,Mike,Graczyk,GK,"$20,100 ","$20,100 "
2009,SJ,SJ,Brandon,McDonald,M,"$20,100 ","$20,100 "
2009,SJ,SJ,Jamil,Roberts,D,"$20,100 ","$20,100 "
2009,SJ,SJ,Michael,Zaher,D,"$20,100 ","$20,100 "
2009,TFC,TFC,Gabe,Gala,D-M,"$20,100 ","$20,100 "
2009,DC,DC,Tiyiselani,Shipalane,M,"$16,300 ","$15,300 "
2009,DC,DC,Ely,Allen,F-M,"$15,300 ","$15,300 "
2009,SEA,SEA,Lamar,Neagle,M,"$15,300 ","$15,300 "
2008,LAG,LA,David,Beckham,M,"$6,500,000 ","$5,500,000 "
2008,CHI,CHI,Cuauhtemoc,Blanco,M,"$2,666,778 ","$2,492,316 "
2008,DC,DC,Marcelo,Gallardo,M,"$1,874,006 ","$1,500,000 "
2008,RBNY,NY,Juan Pablo,Angel,F,"$1,593,750 ","$1,500,000 "
2008,LAG,LA,Landon,Donovan,F,"$900,000 ","$900,000 "
2008,KC,KC,Claudio,Lopez,F,"$820,000 ","$720,000 "
2008,DC,DC,Luciano,Emilio,F,"$758,857 ","$720,000 "
2008,TFC,TFC,Carlos,Ruiz,F,"$460,000 ","$350,000 "
2008,COL,COL,Christian,Gomez,M,"$430,000 ","$385,000 "
2008,FCD,DAL,Dulio,Davino,D,"$400,000 ","$400,000 "
2008,CLB,CLB,Guillermo Barros,Schelotto,F,"$375,000 ","$250,000 "
2008,SJ,SJ,Darren,Huckerby,F,"$355,000 ","$330,000 "
2008,NE,NE,Taylor,Twellman,F,"$350,008 ","$325,008 "
2008,TFC,TFC,Carl,Robinson,M,"$330,000 ","$315,000 "
2008,HOU,HOU,Dwayne,DeRosario,M,"$325,000 ","$325,000 "
2008,NE,NE,Shalrie,Joseph,M,"$325,000 ","$300,000 "
2008,COL,COL,Pablo,Mastroeni,M,"$318,000 ","$300,000 "
2008,DC,DC,Jaime,Moreno,F,"$275,000 ","$275,000 "
2008,RBNY,NY,Dave,Van Den Bergh,M,"$274,583 ","$240,000 "
2008,CHV,CHV,Ante,Razov,F,"$258,750 ","$255,000 "
2008,SJ,SJ,Ronnie,O'Brien,M,"$258,750 ","$240,000 "
2008,FCD,DAL,Jeffrey,Cunningham,F,"$257,500 ","$245,000 "
2008,DC,DC,Gonzalo,Martinez,D,"$244,750 ","$228,000 "
2008,DC,DC,,Carreiro da Silva Fred,M,"$242,000 ","$210,000 "
2008,RSL,RSL,Javier,Morales,M,"$240,000 ","$240,000 "
2008,HOU,HOU,Brian,Ching,F,"$231,000 ","$231,000 "
2008,HOU,HOU,Ricardo,Clark,M,"$225,500 ","$225,500 "
2008,KC,KC,Jimmy,Conrad,D,"$225,000 ","$213,750 "
2008,SJ,SJ,Jovan,Kirovski,F,"$220,000 ","$220,000 "
2008,DC,DC,Ben,Olsen,M,"$215,000 ","$215,000 "
2008,CHI,CHI,Tomasz,Frankowski,F,"$214,250 ","$198,000 "
2008,SJ,SJ,Joe,Cannon,GK,"$213,000 ","$213,000 "
2008,TFC,TFC,Rohan,Ricketts,M,"$212,504 ","$200,004 "
2008,RSL,RSL,Dema,Kovalenko,M,"$207,619 ","$200,000 "
2008,SJ,SJ,Francisco,Lima,M,"$207,000 ","$195,000 "
2008,SJ,SJ,Ramiro,Corrales,M,"$202,500 ","$190,000 "
2008,KC,KC,Josh,Wolff,F,"$200,004 ","$200,004 "
2008,CHI,CHI,Justin,Mapp,M,"$200,000 ","$165,000 "
2008,DC,DC,Gonzalo,Peralta,D,"$199,000 ","$180,000 "
2008,LAG,LA,Eduardo,Dominguez,D,"$192,000 ","$192,000 "
2008,RBNY,NY,Juan,Pietravallo,M,"$192,000 ","$192,000 "
2008,COL,COL,Conor,Casey,F,"$190,008 ","$190,008 "
2008,CHI,CHI,Brian,McBride,F,"$189,333 ","$164,000 "
2008,TFC,TFC,Amado,Guevara,M,"$185,750 ","$162,000 "
2008,CHV,CHV,Dejair,Ferreira,M,"$185,231 ","$96,000 "
2008,TFC,TFC,Jim,Brennan,D,"$183,250 ","$175,000 "
2008,DC,DC,Louis,Crayton,GK,"$175,857 ","$168,000 "
2008,SJ,SJ,Arturo,Alvarez,M,"$175,588 ","$166,250 "
2008,CLB,CLB,Pat,Noonan,F,"$175,008 ","$175,008 "
2008,CLB,CLB,Frankie,Hejduk,D,"$175,000 ","$150,000 "
2008,HOU,HOU,Nate,Jaqua,F,"$174,125 ","$156,000 "
2008,HOU,HOU,Pat,Onstad,GK,"$173,000 ","$173,000 "
2008,COL,COL,Terry,Cooke,M,"$172,500 ","$167,500 "
2008,KC,KC,Kerry,Zavagnin,M,"$169,400 ","$169,400 "
2008,TFC,TFC,Daniel,Dichio,F,"$165,625 ","$157,500 "
2008,HOU,HOU,Brian,Mullan,M,"$165,553 ","$156,240 "
2008,CLB,CLB,Eddie,Gaven,M,"$165,000 ","$165,000 "
2008,CHI,CHI,Wilman,Conde,D,"$163,500 ","$156,000 "
2008,FCD,DAL,Victor,Sikora,M,"$163,286 ","$144,000 "
2008,NE,NE,Matt,Reis,GK,"$161,250 ","$161,250 "
2008,NE,NE,Chris,Albright,D,"$160,000 ","$160,000 "
2008,CHV,CHV,Raphael,Wicky,M,"$159,583 ","$149,583 "
2008,CHV,CHV,Jesse,Marsch,M,"$159,375 ","$150,000 "
2008,TFC,TFC,Greg,Sutton,GK,"$157,563 ","$150,000 "
2008,HOU,HOU,Richard,Mulrooney,M,"$157,500 ","$157,500 "
2008,RBNY,NY,Gabriel,Cichero,D,"$157,500 ","$156,000 "
2008,LAG,LA,Edson,Buddle,F,"$157,000 ","$147,000 "
2008,CHV,CHV,Sasha,Victorine,M,"$153,750 ","$151,250 "
2008,TFC,TFC,Tyrone,Marshall,D,"$153,750 ","$150,000 "
2008,KC,KC,Kevin,Hartman,GK,"$150,000 ","$150,000 "
2008,LAG,LA,Chris,Klein,D,"$150,000 ","$150,000 "
2008,NE,NE,Steve,Ralston,M,"$150,000 ","$150,000 "
2008,TFC,TFC,Marvell,Wynne,D,"$150,000 ","$47,500 "
2008,FCD,DAL,Drew,Moor,D,"$149,189 ","$132,000 "
2008,HOU,HOU,Wade,Barrett,D,"$148,838 ","$148,838 "
2008,CLB,CLB,Chad,Marshall,D,"$148,000 ","$125,000 "
2008,NE,NE,Michael,Parkhurst,D,"$147,883 ","$135,383 "
2008,DC,DC,Ivan,Guerrero,M,"$147,000 ","$140,000 "
2008,RSL,RSL,Kyle,Beckerman,M,"$145,500 ","$143,000 "
2008,CLB,CLB,Gino,Padula,D,"$145,000 ","$120,000 "
2008,RSL,RSL,Kenny,Deuchar,F,"$145,000 ","$135,000 "
2008,LAG,LA,Peter,Vagenas,M,"$144,000 ","$144,000 "
2008,SJ,SJ,Nick,Garcia,D,"$142,812 ","$137,812 "
2008,COL,COL,Tom,McManus,F,"$140,463 ","$134,400 "
2008,FCD,DAL,Dario,Sala,GK,"$139,875 ","$130,000 "
2008,FCD,DAL,Pablo,Ricchetti,M,"$138,625 ","$132,000 "
2008,NE,NE,Gabriel,Badilla,D,"$138,000 ","$138,000 "
2008,CHV,CHV,Claudio,Suarez,D,"$137,500 ","$125,000 "
2008,DC,DC,Quavas,Kirk,M,"$136,500 ","$100,000 "
2008,RSL,RSL,Nikolas,Besagno,D,"$136,500 ","$100,000 "
2008,CHI,CHI,Patrick,Nyarko,F,"$135,000 ","$55,000 "
2008,FCD,DAL,Andre,Rocha,M,"$135,000 ","$135,000 "
2008,SJ,SJ,Ryan,Cochrane,D,"$133,250 ","$132,000 "
2008,COL,COL,Mike,Petke,D,"$133,000 ","$133,000 "
2008,HOU,HOU,Eddie,Robinson,D,"$131,250 ","$131,250 "
2008,CHV,CHV,Alecko,Eskandarian,F,"$131,041 ","$123,500 "
2008,CLB,CLB,Alejandro,Moreno,F,"$131,000 ","$126,000 "
2008,KC,KC,Chance,Myers,D,"$130,000 ","$70,000 "
2008,CHV,CHV,Sacha,Kljestan,M,"$128,000 ","$95,000 "
2008,RSL,RSL,Nat,Borchers,D,"$127,500 ","$120,000 "
2008,CLB,CLB,Brian,Carroll,M,"$126,250 ","$122,500 "
2008,HOU,HOU,Brad,Davis,M,"$126,000 ","$126,000 "
2008,FCD,DAL,Adrian,Serioux,D,"$125,900 ","$113,400 "
2008,LAG,LA,Ante,Jazic,D,"$125,625 ","$120,000 "
2008,COL,COL,Facundo,Erpen,D,"$125,000 ","$125,000 "
2008,CLB,CLB,Emmanuel,Ekpo,M,"$123,750 ","$101,500 "
2008,RSL,RSL,Ian,Joy,D,"$120,000 ","$120,000 "
2008,NE,NE,Jay,Heaps,D,"$116,000 ","$110,000 "
2008,KC,KC,Carlos,Marinelli,M,"$115,000 ","$115,000 "
2008,RBNY,NY,Jon,Conway,GK,"$115,000 ","$115,000 "
2008,LAG,LA,Eddie,Lewis,M,"$113,714 ","$108,000 "
2008,CHI,CHI,C.J.,Brown,D,"$111,711 ","$111,711 "
2008,LAG,LA,Alvaro,Pires,M,"$110,775 ","$100,000 "
2008,CHI,CHI,Lidor,Marmol,M,"$109,750 ","$96,000 "
2008,HOU,HOU,Patrick,Ianni,D,"$108,000 ","$75,000 "
2008,RSL,RSL,Nathan,Sturgis,M,"$108,000 ","$75,000 "
2008,CHI,CHI,Diego,Gutierrez,D,"$107,500 ","$105,000 "
2008,KC,KC,Davy,Arnaud,M,"$106,875 ","$105,000 "
2008,RSL,RSL,Chris,Seitz,GK,"$105,500 ","$70,000 "
2008,CHV,CHV,Francisco,Mendoza,M,"$105,000 ","$105,000 "
2008,CHV,CHV,Carey,Talley,D,"$105,000 ","$105,000 "
2008,RBNY,NY,Seth,Stammler,M,"$105,000 ","$105,000 "
2008,TFC,TFC,Todd,Dunivant,D,"$104,738 ","$104,738 "
2008,CHV,CHV,Jim,Curtin,D,"$104,004 ","$104,004 "
2008,CHV,CHV,Brad,Guzan,GK,"$103,974 ","$88,974 "
2008,COL,COL,Cory,Gibbs,D,"$103,143 ","$96,000 "
2008,CHI,CHI,Bakary,Soumare,D,"$103,000 ","$70,000 "
2008,COL,COL,Nico,Colaluca,M,"$103,000 ","$70,000 "
2008,FCD,DAL,Anthony,Wallace,M,"$103,000 ","$70,000 "
2008,NE,NE,Amaechi,Igwe,D,"$103,000 ","$70,000 "
2008,TFC,TFC,Abdus,Ibrahim,F,"$103,000 ","$70,000 "
2008,CHI,CHI,Andy,Herron,F,"$102,500 ","$90,000 "
2008,RSL,RSL,Robbie,Russell,M,"$100,767 ","$95,016 "
2008,RSL,RSL,Clint,Mathis,M,"$100,000 ","$100,000 "
2008,CHV,CHV,Shavar,Thomas,D,"$98,750 ","$95,000 "
2008,DC,DC,Bryan,Namoff,D,"$98,750 ","$95,000 "
2008,NE,NE,Mauricio,Castro,M,"$96,250 ","$90,000 "
2008,RSL,RSL,Nick,Rimando,GK,"$95,844 ","$91,500 "
2008,RBNY,NY,Jorge,Rojas,M,"$94,000 ","$84,000 "
2008,COL,COL,Jacob,Peterson,F,"$93,750 ","$75,000 "
2008,CHV,CHV,Paulo,Nagamura,M,"$93,713 ","$93,713 "
